#time_boot,lat,lon,alt,relative_alt,vx,vy,vz,heading
1837.362,55.3667667,10.4325897,36.220,-0.720,0.16,0.00,0.00,227.96
1837.581,55.3667647,10.4325830,36.190,-0.750,0.00,0.00,0.00,229.55
1837.962,55.3667626,10.4325759,36.170,-0.770,0.14,0.00,0.00,227.79
1838.164,55.3667604,10.4325691,36.110,-0.830,-0.07,0.00,0.00,235.45
1838.566,55.3667588,10.4325623,36.070,-0.870,0.01,0.00,0.00,238.81
1838.967,55.3667574,10.4325552,36.030,-0.910,0.08,0.00,0.00,237.92
1839.168,55.3667563,10.4325478,36.040,-0.900,-0.01,0.00,0.00,240.47
1839.588,55.3667561,10.4325401,36.010,-0.930,-0.01,0.00,0.00,241.37
1839.769,55.3667563,10.4325332,36.030,-0.910,-0.08,0.00,0.00,239.63
1840.170,55.3667561,10.4325258,36.030,-0.910,0.05,0.00,0.00,238.72
1840.571,55.3667553,10.4325189,36.040,-0.900,-0.11,0.00,0.00,237.58
1840.771,55.3667538,10.4325118,36.020,-0.920,0.09,0.00,0.00,239.03
1841.173,55.3667536,10.4325049,36.060,-0.880,-0.01,0.00,0.00,240.14
1841.373,55.3667530,10.4324980,36.100,-0.840,0.19,0.00,0.00,240.11
1841.793,55.3667519,10.4324909,36.110,-0.830,-0.06,0.00,0.00,248.17
1842.175,55.3667521,10.4324842,36.140,-0.800,0.05,0.00,0.00,255.07
1842.375,55.3667516,10.4324779,36.150,-0.790,0.16,0.00,0.00,257.70
1842.776,55.3667507,10.4324730,36.180,-0.760,-0.02,0.00,0.00,249.94
1842.976,55.3667500,10.4324684,36.170,-0.770,0.09,0.00,0.00,247.88
1843.378,55.3667489,10.4324643,36.170,-0.770,-0.06,0.00,0.00,246.96
1843.778,55.3667477,10.4324604,36.150,-0.790,0.14,0.00,0.00,237.51
1843.979,55.3667455,10.4324583,36.130,-0.810,-0.13,0.00,0.00,228.83
1844.381,55.3667430,10.4324566,36.130,-0.810,0.05,0.00,0.00,220.38
1844.580,55.3667414,10.4324541,36.170,-0.770,0.03,0.00,0.00,217.94
1844.981,55.3667403,10.4324515,36.300,-0.640,0.19,0.00,0.00,207.71
1845.382,55.3667388,10.4324499,36.390,-0.550,0.16,0.00,0.00,202.39
1845.583,55.3667371,10.4324496,36.460,-0.480,0.12,0.00,0.00,194.73
1845.984,55.3667347,10.4324501,36.450,-0.490,0.18,0.00,0.00,192.27
1846.186,55.3667320,10.4324508,36.450,-0.490,0.03,0.00,0.00,186.10
1846.587,55.3667290,10.4324524,36.400,-0.540,0.04,0.00,0.00,189.32
1846.987,55.3667269,10.4324532,36.430,-0.510,0.13,0.00,0.00,191.31
1847.168,55.3667259,10.4324556,36.420,-0.520,0.23,0.00,0.00,187.67
1847.569,55.3667251,10.4324586,36.440,-0.500,0.01,0.00,0.00,187.58
1847.770,55.3667237,10.4324615,36.410,-0.530,0.04,0.00,0.00,190.07
1848.171,55.3667229,10.4324631,36.350,-0.590,-0.15,0.00,0.00,191.44
1848.572,55.3667221,10.4324653,36.320,-0.620,0.14,0.00,0.00,185.41
1848.772,55.3667202,10.4324673,36.280,-0.660,-0.15,0.00,0.00,178.95
1849.173,55.3667174,10.4324684,36.230,-0.710,0.09,0.00,0.00,174.72
1849.374,55.3667150,10.4324690,36.190,-0.750,0.00,0.00,0.00,175.73
1849.774,55.3667128,10.4324699,36.130,-0.810,0.08,0.00,0.00,167.33
1850.175,55.3667102,10.4324714,36.000,-0.940,-0.16,0.00,0.00,167.67
1850.376,55.3667066,10.4324722,35.830,-1.110,0.00,0.00,0.00,170.34
1850.777,55.3667023,10.4324703,35.660,-1.280,-0.11,0.00,0.00,170.05
1850.957,55.3666973,10.4324667,35.510,-1.430,-0.20,0.00,0.00,164.54
1851.379,55.3666919,10.4324620,35.320,-1.620,-0.37,0.00,0.00,174.04
1851.780,55.3666864,10.4324558,35.240,-1.700,-0.27,0.00,0.00,183.35
1851.960,55.3666818,10.4324479,35.250,-1.690,-0.17,0.00,0.00,188.15
1852.381,55.3666779,10.4324405,35.310,-1.630,-0.25,0.00,0.00,193.02
1852.581,55.3666736,10.4324341,35.310,-1.630,-0.32,0.00,0.00,197.05
1852.981,55.3666694,10.4324274,35.340,-1.600,-0.18,0.00,0.00,203.19
1853.382,55.3666656,10.4324196,35.370,-1.570,-0.18,0.00,0.00,211.77
1853.582,55.3666619,10.4324111,35.370,-1.570,-0.22,0.00,0.00,219.73
1853.983,55.3666584,10.4324030,35.360,-1.580,-0.19,0.00,0.00,228.43
1854.185,55.3666559,10.4323953,35.380,-1.560,-0.25,0.00,0.00,230.31
1854.567,55.3666540,10.4323870,35.420,-1.520,0.00,0.00,0.00,227.00
1854.987,55.3666516,10.4323793,35.400,-1.540,-0.31,0.00,0.00,227.91
1855.169,55.3666486,10.4323721,35.330,-1.610,-0.15,0.00,0.00,226.71
1855.569,55.3666463,10.4323650,35.300,-1.640,-0.14,0.00,0.00,229.43
1855.969,55.3666440,10.4323573,35.320,-1.620,-0.14,0.00,0.00,227.06
1856.170,55.3666416,10.4323496,35.320,-1.620,-0.23,0.00,0.00,228.07
1856.573,55.3666400,10.4323414,35.350,-1.590,-0.23,0.00,0.00,226.70
1856.773,55.3666384,10.4323332,35.380,-1.560,-0.02,0.00,0.00,225.19
1857.174,55.3666371,10.4323254,35.440,-1.500,-0.24,0.00,0.00,221.83
1857.575,55.3666359,10.4323178,35.460,-1.480,-0.03,0.00,0.00,224.26
1857.775,55.3666356,10.4323096,35.520,-1.420,-0.21,0.00,0.00,227.09
1858.175,55.3666359,10.4323010,35.590,-1.350,0.05,0.00,0.00,230.82
1858.376,55.3666367,10.4322938,35.650,-1.290,-0.13,0.00,0.00,239.60
1858.776,55.3666368,10.4322870,35.670,-1.270,0.12,0.00,0.00,243.78
1859.177,55.3666370,10.4322798,35.680,-1.260,-0.08,0.00,0.00,252.95
1859.378,55.3666372,10.4322721,35.740,-1.200,0.07,0.00,0.00,254.88
1859.778,55.3666371,10.4322654,35.740,-1.200,-0.03,0.00,0.00,257.50
1859.979,55.3666368,10.4322589,35.780,-1.160,-0.02,0.00,0.00,256.73
1860.360,55.3666363,10.4322513,35.760,-1.180,0.10,0.00,0.00,259.78
1860.761,55.3666360,10.4322442,35.770,-1.170,-0.07,0.00,0.00,259.36
1860.961,55.3666346,10.4322371,35.750,-1.190,0.06,0.00,0.00,259.32
1861.364,55.3666327,10.4322300,35.760,-1.180,-0.20,0.00,0.00,254.57
1861.564,55.3666312,10.4322227,35.730,-1.210,0.05,0.00,0.00,247.21
1861.966,55.3666300,10.4322161,35.720,-1.220,-0.23,0.00,0.00,245.12
1862.368,55.3666281,10.4322096,35.700,-1.240,0.06,0.00,0.00,243.77
1862.568,55.3666267,10.4322021,35.700,-1.240,-0.04,0.00,0.00,246.77
1862.970,55.3666268,10.4321941,35.770,-1.170,0.11,0.00,0.00,243.82
1863.169,55.3666265,10.4321867,35.800,-1.140,-0.12,0.00,0.00,245.91
1863.572,55.3666253,10.4321791,35.820,-1.120,0.06,0.00,0.00,245.83
1863.973,55.3666240,10.4321716,35.820,-1.120,0.08,0.00,0.00,241.89
1864.174,55.3666234,10.4321641,35.830,-1.110,-0.07,0.00,0.00,239.22
1864.576,55.3666227,10.4321572,35.760,-1.180,0.00,0.00,0.00,239.98
1864.777,55.3666217,10.4321503,35.730,-1.210,-0.15,0.00,0.00,238.29
1865.178,55.3666206,10.4321431,35.710,-1.230,0.07,0.00,0.00,232.86
1865.579,55.3666198,10.4321358,35.700,-1.240,-0.18,0.00,0.00,235.97
1865.760,55.3666187,10.4321284,35.700,-1.240,0.00,0.00,0.00,241.16
1866.162,55.3666179,10.4321206,35.710,-1.230,-0.06,0.00,0.00,241.95
1866.565,55.3666175,10.4321132,35.750,-1.190,0.00,0.00,0.00,239.74
1866.766,55.3666168,10.4321059,35.730,-1.210,-0.09,0.00,0.00,240.14
1867.167,55.3666163,10.4320982,35.720,-1.220,-0.12,0.00,0.00,236.76
1867.367,55.3666156,10.4320901,35.690,-1.250,0.11,0.00,0.00,233.43
1867.768,55.3666151,10.4320824,35.700,-1.240,-0.18,0.00,0.00,234.00
1868.168,55.3666140,10.4320748,35.690,-1.250,0.02,0.00,0.00,237.68
1868.368,55.3666131,10.4320671,35.710,-1.230,-0.16,0.00,0.00,238.75
1868.770,55.3666125,10.4320598,35.720,-1.220,0.07,0.00,0.00,234.09
1868.971,55.3666116,10.4320525,35.720,-1.220,-0.18,0.00,0.00,233.62
1869.371,55.3666104,10.4320449,35.690,-1.250,0.01,0.00,0.00,237.67
1869.753,55.3666095,10.4320368,35.680,-1.260,0.00,0.00,0.00,241.66
1869.973,55.3666094,10.4320290,35.710,-1.230,-0.07,0.00,0.00,243.22
1870.376,55.3666094,10.4320213,35.720,-1.220,0.04,0.00,0.00,251.85
1870.577,55.3666094,10.4320138,35.740,-1.200,-0.18,0.00,0.00,256.59
1870.978,55.3666105,10.4320058,35.750,-1.190,0.06,0.00,0.00,256.15
1871.359,55.3666115,10.4319982,35.730,-1.210,-0.20,0.00,0.00,258.15
1871.579,55.3666134,10.4319914,35.680,-1.260,0.04,0.00,0.00,262.30
1871.961,55.3666148,10.4319846,35.650,-1.290,-0.14,0.00,0.00,260.77
1872.163,55.3666165,10.4319773,35.660,-1.280,0.11,0.00,0.00,255.64
1872.563,55.3666176,10.4319700,35.630,-1.310,-0.15,0.00,0.00,256.34
1872.965,55.3666184,10.4319631,35.640,-1.300,0.02,0.00,0.00,251.87
1873.166,55.3666188,10.4319560,35.620,-1.320,0.00,0.00,0.00,247.88
1873.586,55.3666192,10.4319495,35.650,-1.290,-0.07,0.00,0.00,241.00
1873.767,55.3666206,10.4319426,35.620,-1.320,-0.10,0.00,0.00,247.28
1874.167,55.3666224,10.4319353,35.640,-1.300,-0.17,0.00,0.00,251.47
1874.568,55.3666244,10.4319278,35.640,-1.300,-0.06,0.00,0.00,250.91
1874.768,55.3666258,10.4319209,35.630,-1.310,-0.27,0.00,0.00,259.39
1875.169,55.3666269,10.4319143,35.580,-1.360,-0.01,0.00,0.00,267.32
1875.370,55.3666286,10.4319081,35.570,-1.370,-0.13,0.00,0.00,276.92
1875.770,55.3666303,10.4319020,35.550,-1.390,0.03,0.00,0.00,284.36
1876.172,55.3666315,10.4318959,35.470,-1.470,-0.34,0.00,0.00,292.88
1876.372,55.3666325,10.4318904,35.360,-1.580,-0.07,0.00,0.00,295.94
1876.772,55.3666338,10.4318852,35.270,-1.670,-0.22,0.00,0.00,293.60
1876.973,55.3666356,10.4318809,35.220,-1.720,-0.04,0.00,0.00,289.50
1877.374,55.3666368,10.4318763,35.110,-1.830,-0.29,0.00,0.00,296.13
1877.774,55.3666379,10.4318718,34.990,-1.950,-0.27,0.00,0.00,299.95
1877.955,55.3666405,10.4318677,34.870,-2.070,-0.20,0.00,0.00,301.29
1878.376,55.3666437,10.4318640,34.870,-2.070,-0.30,0.00,0.00,303.77
1878.576,55.3666467,10.4318601,34.830,-2.110,-0.28,0.00,0.00,309.12
1878.956,55.3666503,10.4318567,34.820,-2.120,-0.38,0.00,0.00,310.36
1879.356,55.3666542,10.4318538,34.850,-2.090,-0.07,0.00,0.00,305.51
1879.576,55.3666576,10.4318504,34.880,-2.060,-0.38,0.00,0.00,309.35
1879.977,55.3666597,10.4318472,34.840,-2.100,-0.20,0.00,0.00,310.33
1880.359,55.3666608,10.4318444,34.770,-2.170,-0.27,0.00,0.00,306.52
1880.559,55.3666631,10.4318415,34.800,-2.140,-0.15,0.00,0.00,299.84
1880.960,55.3666645,10.4318378,34.780,-2.160,-0.37,0.00,0.00,301.88
1881.159,55.3666654,10.4318339,34.770,-2.170,-0.33,0.00,0.00,301.90
1881.562,55.3666674,10.4318296,34.780,-2.160,-0.09,0.00,0.00,299.91
1881.962,55.3666706,10.4318256,34.880,-2.060,-0.32,0.00,0.00,296.02
1882.162,55.3666740,10.4318218,34.900,-2.040,-0.20,0.00,0.00,299.77
1882.583,55.3666766,10.4318183,34.890,-2.050,-0.34,0.00,0.00,306.70
1882.763,55.3666780,10.4318149,34.780,-2.160,-0.13,0.00,0.00,306.04
1883.163,55.3666788,10.4318105,34.660,-2.280,-0.43,0.00,0.00,313.65
1883.364,55.3666797,10.4318051,34.570,-2.370,-0.28,0.00,0.00,315.28
1883.783,55.3666791,10.4317992,34.420,-2.520,-0.40,0.00,0.00,310.50
1884.165,55.3666792,10.4317931,34.370,-2.570,-0.30,0.00,0.00,301.20
1884.366,55.3666815,10.4317864,34.360,-2.580,-0.45,0.00,0.00,305.90
1884.767,55.3666839,10.4317798,34.410,-2.530,-0.35,0.00,0.00,306.27
1885.167,55.3666871,10.4317727,34.460,-2.480,-0.19,0.00,0.00,300.71
1885.367,55.3666907,10.4317654,34.520,-2.420,-0.48,0.00,0.00,291.93
1885.767,55.3666941,10.4317579,34.520,-2.420,-0.13,0.00,0.00,287.40
1885.967,55.3666972,10.4317508,34.540,-2.400,-0.36,0.00,0.00,284.22
1886.367,55.3667001,10.4317441,34.610,-2.330,-0.11,0.00,0.00,275.22
1886.768,55.3667021,10.4317374,34.670,-2.270,-0.33,0.00,0.00,271.24
1886.968,55.3667044,10.4317298,34.780,-2.160,-0.08,0.00,0.00,269.20
1887.368,55.3667063,10.4317224,34.900,-2.040,-0.02,0.00,0.00,267.77
1887.569,55.3667076,10.4317146,35.050,-1.890,-0.14,0.00,0.00,266.60
1887.969,55.3667081,10.4317065,35.140,-1.800,-0.03,0.00,0.00,267.23
1888.369,55.3667092,10.4316986,35.220,-1.720,-0.19,0.00,0.00,268.74
1888.590,55.3667116,10.4316906,35.290,-1.650,0.15,0.00,0.00,270.94
1888.992,55.3667153,10.4316830,35.430,-1.510,-0.12,0.00,0.00,276.14
1889.193,55.3667185,10.4316753,35.540,-1.400,0.11,0.00,0.00,279.21
1889.594,55.3667209,10.4316681,35.590,-1.350,-0.10,0.00,0.00,279.69
1889.975,55.3667226,10.4316609,35.630,-1.310,0.23,0.00,0.00,276.39
1890.175,55.3667238,10.4316537,35.640,-1.300,-0.06,0.00,0.00,277.74
1890.575,55.3667247,10.4316463,35.670,-1.270,0.16,0.00,0.00,278.91
1890.775,55.3667261,10.4316394,35.680,-1.260,0.07,0.00,0.00,276.37
1891.175,55.3667276,10.4316332,35.760,-1.180,0.11,0.00,0.00,271.41
1891.576,55.3667280,10.4316267,35.730,-1.210,-0.04,0.00,0.00,271.25
1891.776,55.3667295,10.4316199,35.730,-1.210,-0.02,0.00,0.00,269.31
1892.177,55.3667317,10.4316131,35.770,-1.170,0.20,0.00,0.00,270.72
1892.358,55.3667336,10.4316067,35.820,-1.120,-0.17,0.00,0.00,273.83
1892.778,55.3667355,10.4315998,35.810,-1.130,0.04,0.00,0.00,277.41
1893.179,55.3667368,10.4315932,35.800,-1.140,-0.13,0.00,0.00,281.31
1893.379,55.3667377,10.4315877,35.780,-1.160,0.13,0.00,0.00,279.44
1893.779,55.3667388,10.4315818,35.750,-1.190,-0.13,0.00,0.00,282.40
1893.980,55.3667402,10.4315758,35.730,-1.210,0.06,0.00,0.00,287.18
1894.381,55.3667424,10.4315704,35.680,-1.260,0.02,0.00,0.0
